Arabic Reviews,polarity
مره جميل لايوجد به عيوب  ,0.0
السعر الجيد  ,0.0
الجوال راءع بمواصفاته الجديده كاميرا 16 جيجا وذاكره 32 وخفه الوزن والمنظر الانيق بس عيبه الوحيد هيه ماخذ الشاحن اتغير عن شواحن سامسونغ المعتاده الامر يصعب ايجاد شاحن مناسب اضطر الامر بالايام  ,0.0
كويس جدا انا اشتريته  ,0.0
ممتازه جدا شكرا للباءع سرعه الشحن  ,0.0
شكرا علي وصوله في الوقت المناسب ولا يوجد سلبيات وانصح الجميع بالشراء من سوق كوم  ,0.0
شكرا للمورد المحترم والجهاز يستحق التجربه  ,0.0
سعر معقول جدا تمشي الحال  ,0.0
سماعه ممتازه استخدمتها للجالكسي اس٩بلس  ,0.0
اري ان لاعيب له الا ان الرامات كان يجب ان 6 جيجا ولكن المنتج راءع وايضا السعر غالي بالنسبه لي ولكن سافعل ما بوسعي لاشتريه  ,0.0
جهاز ممتاز جدا جدا وانصح بشراءه  ,0.0
بفضل الله جهاز راءع وشكرا لسوق كوم علي المصداقيه وسرعه التوصيل بعد يومين فقط  ,0.0
ليس لدي سلبيات  ,0.0
موبايل راءع بالنسبه للسعر والمواصفات  فيعتبر ارهص موبايل في مواصفاته وماركه عالميه ومضمونه  عوده قويه لسامسونج  ,0.0
المنتج جميل لكن مبالغ في سعره  ,0.0
لا تسقط علبه السماعه منه راءع  ,0.0
منتاز بالنسبه لسعره  ,0.0
ممتاز مقارنه بسعره  ,0.0
لا يوجد للان  ,0.0
انصح كل من يريد شراء جوال فيه كل المواصفات الخاليه فجوال اس٨ واس ٨بلص هوالمنتج الافضل  ,0.0
المنتج ممتاز واصلي سعره معقول مقارنه بالمتاجر الاخري سرعه التوصيل  ,0.0
كابل جميل فعلا  ,0.0
برنسيسه السليفي دي  ,0.0
تليفون محترم سوق دوت كوم شركه محترمه  ,0.0
الجهاز بيعلق كتير مانصحش بيه   ,0.0
ممتااااز بقووه  ,0.0
ممتاز فوق الخيال وبطاريه ممتازه  ,0.0
طوله متر اصلي ويشحن بسرعه  ,0.0
سعر ممتاز في الوقت تحديدا  ,0.0
ممتاز وسوبر تشارج  ,0.0
جهاز مغلق عقيم  ,0.0
كويس شكله لاباس  ,0.0
متوفر امكانيات التكنولوجيا   كل ما احتاجه في جهاز واحد  ,0.0
تلفزيون راءع وصوره والوان جميله وشحن سريع من سوق  ,0.0
حلو جدا علي سعره  ,0.0
الشاحن ممتاز واصلي انصح بشراء المنتج  ,0.0
السعر سرعه الشحن  ,0.0
الحجم الجراب كبير  ,0.0
راءع جدا وسعر ٢٦٦٦ يفوق الوصف مع عروض الجمعه البيضاء شكرا سوق دوت كوم  ,0.0
مناسبه وعمليه جدا  ,0.0
سء جدااااا  ,0.0
شكله جميل وحوافه مرتفعه عن الشاشه لحمايه الشاشه من الصدمات ولكنه خفيف تحس مبيحميش قوي  ,0.0
جميله جداا  ,0.0
يحتاج تركيز اثناء التركيب  ,0.0
عاوز اشكر سوق علي سرعه التوصيل والجوده الممتازه  ,0.0
جهاز ممتاز ولكن لا يزال الايفون متميز في  الكاميرا الاماميه  في الاضاءه الخافته وبرامج التواصل الاجتماعي   لكن الجهاز ماشاءالله ولا عيب  ,0.0
احمي جهازك بهذي الشاشه صراحه تستاهل  ,0.0
مواعيد التسليم  ,0.0
شكل انيق وحجم مناسب  ,0.0
تفي بالغرض شكرا سوق علي التوصيل قبل الميعاد تاجر محترم  ,0.0
الصوت سء  ,0.0
جميل الشكل  ,0.0
جدا مناسب سعره  ,0.0
ممكن يحمي مجربت  ,0.0
صغيره جدا علي الشاشه وواكله لا انصح بها  ,0.0
بسم الله ماشاء الله جهاز راءع  ,0.0
روعه نحيف جدا وماسك علي الجهاز  ,0.0
لا يحمي الاطاله الجانبي  ,0.0
هاتف الطاءفون ونظام التشغيل مميزه كالعاده  ابعاد الجهاز افضل من ٧ بلص  ,0.0
يحفظ جهازك من الخدوش ولا يخفي الشكل الجميل للايفون  ,0.0
ممتاز لا غبار علي السلعه كمااا مذكور  ,0.0
يجب التعامل معه بحرص شديد سريع الكسر  ,0.0
الحمدلله مره  جميل ونفس الموصفات  ,0.0
بعد استخدامه بسبعه اشهر بداه البطاريه تفظا بسرعه  ,0.0
مطابق للمواصفات شكرا سامسونج شكرا سوق كوم   ,0.0
نفس الوصف الله يعطيه العافيه وسريع التوصيل  ,0.0
ممتاز بس السعر مرتفع  ,0.0
منتج عالي الجوده وصل بحاله جيده وجوده ممتازه اتمني التوفيق للتاجر   ,0.0
هاتف مثالي   كاميرا بها امكانيات جميله مع تصميم قووي  اداء مميز  لا انوووي تغييره الوقت الحالي  ,0.0
ممتاز وراضي تماما  ,0.0
موبيل من هواوي سي جدا  ,0.0
المنتاج في مشكله ان الصوت دخل في الصوت الراديو بتاع الوش يارت يكون ليه حل صوت دخل في صوت الرديو في مشكله جيد مش لدرجه كبيره  ,0.0
لاتصل للمستوي المامول من عدسات التصوير    ,0.0
تصوير ب١٨٠ درجه  ,0.0
جمييل جدا  ,0.0
الحمايه المرفقه للشاشه ليست بالحجم الملاءم  ,0.0
والله تمام والحمدلله جاني سليم  ,0.0
غير عملي سريع الكسر  ,0.0
جيد والسعر مناسب وشكرا للسوق   ,0.0
بطء شويه بس بالنسبه للسعر كويس  ,0.0
صراحه ماشاء الله جوده ممتتاازه شريته بيكمل معي سته شهور وماشاء الله باقي صامد مع ان  ,0.0
سرعه التسليم قبل الموعد بيومين  ,0.0
كما بالوصف اصليه 100 في 100  ,0.0
الجهاز جمييييييل جدا انصح به  ,0.0
ممتاز للسعر  يحمي الجهاز من كل الجهات مصنوع من سيلكون مرن شفاف بحيث لا يضيع جمال لون الجهاز  انصح فيه بشده  ,0.0
انصح واحد يتوافر معه القيمه ان يقتنيه  ,0.0
الشاحن ممتاز جدا   سعر مناسب   جوده ممتازه    ,0.0
ضعيف في شحن الجوالات  الحديثه  ,0.0
جيده بالنسبه لسعرها وخامتها جيده تستحق  ,0.0
غلا قطع غيار سمسونج وبالذات الشاشه وبط الصيانه وضعف خدمات الوكيل  ,0.0
لايوجد سلبيات في المنتج  ,0.0
متازه واصليه  ,0.0
جميل لكن شحن الجهاز بطيء  ,0.0
الموبايل قوي جدا ويتحمل صدمات قويه  ,0.0
راءع ولايوجد مشاكل سرع الطلب والتوصيل  ,0.0
ممتاز شكرا  ,0.0
شيك وخامه ممتازه  ,0.0
جيد مقارنه بالسعر  ,0.0
الساعه اصليه التغليف جيد جدا سرعه راءعه فالاستلام  ,0.0
انصح الجميع بالتعامل مع الباءع لان الاجهزه ممتازه اصليه اسعارها جيده جدا لا ينقصها شء اتمني له التوفيق  ,0.0
ممتاز وانصح باقتناءه  ,0.0
حلو السماعه ضعيفه شوي  ,0.0
مرن وخفيف  ,0.0
راءع جدا انصح به في الفءه السعريه  ,0.0
ممتاز بالنوعيه والتعامل راقي  ,0.0
اعجبت جدا به  ,0.0
امكانيات اعلي من السعر كتير  ,0.0
افضل كاميرا في الفءه  ,0.0
الاكسسوارات صعب الحصول عليها  ,0.0
شغاله حلو بس اكيد خامه اضعف من الغاليه شويه بس شغاله  ,0.0
لا يغطي الشاشه كامله  ,0.0
خدمه ممتازه وتوصيل علي الموعد والمكان  ,0.0
جهاز راءع وجميل والخصم كان ممتاز  ,0.0
ضعيفه جدا سهله الكسر ليست صلب  ,0.0
العدسات جميله وبالاخص عدسه عين السمكه وعدسه المايكرو اما العدسه الثالثه مدري وش الفايده  ,0.0
ساعه ممتازه وخدمه توصيل راءعه قبل الوقت المتوقع شكرا لكم  ,0.0
راضي جدا تحفه شكرا للباءع الامين  ,0.0
جوال كويس وسعره كويس  ,0.0
علامه غنيه عن التعريف والخصم ممتاز من سوق كم  ,0.0
منتج سيي جدا  ,0.0
ملصق ممتاز ولا يوجد فيه فقاعات  ,0.0
ممتاز وراءع جدا  ,0.0
الهاتف ممتاز ومصداقيه كبيره من الموقع وسرعه توصيل مدهشه شكرا سوق  ,0.0
جميله وبطاريه ممتازه  ,0.0
منتج راءع بسعر راءع في وقت راءع  ,0.0
جوده الصوت محدوده  لا يوجد به تشغيل فلاش ميموريUSB وصعوبه الانتقال بين مقاطع الام ثري علي كارت الميموري   ,0.0
والله كيبل بطل واصلي وسعره جدا ارخص من السوق  ,0.0
لاني كنت محتاج السلعه  ,0.0
منتج اصلي وجوده عاليه جدا  ,0.0
ما يصمد اسبوع يخترب  ,0.0
جوال جدا راءع  ,0.0
جميل جدا وسرعه في التوصيل بعد واحد من الطلب  ,0.0
منتج جيد وانصح به  ,0.0
موبيل ممتاز جداو لكن البصمه اللي في الشاشه بطيءه شويه  ,0.0
حكايه وجميل جدا  ,0.0
اصليه وتسليم سريع  ,0.0
ممتاز حتي   بعد مرور اسبوعين علي شراءه    شاحن سريع فعلا    واشكر سوق علي حسن التعامل  ,0.0
منتج زفت  ,0.0
ممنتازه علي سعرهاء   ,0.0
اللزق بيفك مش بيثبت  ,0.0
ماشاءالله سرعه بالتوصيل ونفس المنتج المعلن  ,0.0
مناسب تماما ونفس المواصفات   شكرا  ,0.0
من ضمن شرح المنتج ذكي    لكنه غير  ,0.0
1st time migration from Windows to Mac and i m loving it  Light weight  easy to use  battery lives to the expectation and amazing interface   ,0.0
الجهاز ممتاز ومافيه مشاكل وسوق كوم وصلت الجهاز من الطلب والي يقول السعر غالي سوق كوم مالها دخل السعر من ابل وتقييم يكون علي حسب الجوده قدمتها سوق كوم  ,0.0
منتج جيد وتغليف ممتاز ليس كباقي السيلرات وسرعه توصيل ممتازه السعر لا مثيل له مقارنه باسعار السوق اتمني لكم مزيد النجاح والتقدم  ,0.0
جميل وموصفات عالي  ,0.0
جيد جدا انصح الجميع به  ,0.0
كما بالوصف شكرا  ,0.0
جدا راءع بتكلفه اقل  ,0.0
احسن منتج في العالم  ,0.0
ممتاز باستثناء الرسيفر الداخلي  مالوش لازمه  ,0.0
انصح به وانصح ان يقوم المطورون باضافه برنامج قفل البرامج application smart lock  ,0.0
انصح به غطاء حمايه ممتاز  ,0.0
من اقوي الهواتف ذات السعر المتوسط امكانيات هاءله سعر متوسط   تستحق الشراء  ,0.0
الطلب وصل متاخر نوعا ما  ,0.0
ممتاز وخدمه سريعه  ,0.0
جراب جميل وسعره مناسب شكرا سوق  ,0.0
منتج عملي تقدر توصله بالايباد او الايفون بالبروجكتور وتعطي جوده ممتازه  ,0.0
جيد ومرن  ,0.0
مميز في الاداء والمظهر  ,0.0
لا يدعم الصوت فقط صوره  ,0.0
المنتج ممتاز      ,0.0
جوال ممتاز بما تعني الكلمه  ,0.0
جيد جدا ومواصفاته ممتازه  ,0.0
هاتف مميز  ,0.0
ممتاز جدا  ,0.0
الصوت واطء شويه  ,0.0
سعرها خامتها صوتها كل شء راضيه واحسن من سماعات كتير بنفس السعر جبتها لما كان العرض 68٨   ,0.0
