Arabic Reviews,polarity
جهاز متميز وسعره مناسب جدا لامكانياته التقنيه   ,1
انا احب ان الاطفال يمكنهم فقط القيام بما تسمح بانهم لا يستطيعون الوصول الانترنت ما لم تضعه علي ملف تعريف لا افعله لان لدي عمري وهناك تطبيقات يسهل الوصول كبيره بحيث يمكن رءيتها بشكل جيد للغايه  كما ان الاجهزه اللوحيه مزدوجه ويمكن استخدامها كجهاز لوحي عادي للصغار  ,1
مش حلو تجربه ايام  ,0
لقد تحولت العلامه التجاريه بعد تجربه كل علامه تجاريه موجوده  بطاريات جيده وموثوقه   ,1
شاشه اكبر الهاتف  افضل بصري              ,0
لقد استغرق الامر مني اشهر جيدا لشراء واحده اخيرا ولكن انا سعيد جدا لانني فعلت  يمكنني ان اسال اليكسا عن شيء اود ان اقوم به عاده وتعيين موقت للطهي والاستماع الموسيقي وما  لقد اشتريت لتوي حتي اعلم ان هناك الكثير يمكن القيام به وانا اتطلع حقا معرفه المزيد عن المنتج  لقد احببت صفحه تعطيني اشياء جديده لاجربها كل  احب البند   ,1
اشتريت لعيد الميلاد لزوجي والان لقد كان عليه شهور  ما زلت سعيدا الشراء  يحتوي علي شاشه جميله ويسهل رءيه ما تشاهده  ساشتري واحده اخري لنفسي قريبا   ,1
اشتري لزوجتي كهديه عيد ميلاد  لقد استمتعت حقا  سهل علي عينيها وخفيفه الوزن ويحافظ علي تهمه الله  سهل الاستخدام لكنها لديها بالفعل خبره في استخدام الاصلي   ,1
صغيره الحجم لكنها عمليه جدا  ,1
السرعه والسهوله في التعامل  ,1
يفعل كل ما اطلبه منه  لا يوجد شكاوي   ,1
اشتري لطفلي الصغير لمشاهده عروضه علي غير متوافق بطيء جدا لدرجه استمر في التخزين المءقت انزعج  وفقا لمواصفاتها فان لديها نظام معالجه اسرع قرص الخاص بتاثيره الاقل مرات علي الاقل  يستغرق تنزيل شيء الابد  كان الصعب جدا التنقل فيه حيث تجاوز كل تبذير المال  ,0
راءعه مثل الصوره حسنه المظهر الشكل الوانها متناسقه خفيفه الوزن تتميز بالدقه في الصنع والشكل شكرا لكم علي المنتج الراءع  ,1
عن جد شء مبهر وقوي واحترافي  ,1
سعر ارخص او ما شابه لمتجر المستودع المحلي دون الحاجه الذهاب المتجر  او بكميه اقل  لقد اشتريت عده مرات  انهم يعملون فقط   ,1
ممتازه وسعرها مناسب  ,1
شراء جيد للسعر  السهل تصفح الويب الكثير التطبيقات في متجر التطبيقات  ,0
منتج جيد  اشتريته لشخص اخر قضيت القليل الوقت في   ,0
ممتاز انصح بشراءه  ,1
لانه جميل  ,1
ابني يحب اوقد  حجم مثالي وسعر جيد  ,1
للاسف لا يوجد دعم ينتج شراء جهاز لوحي الاخير  ,0
 ,1
شراءها لزوجي الشاب البالغ العمر 83 عاما يعد قارءا متعطشا  كان الحصول علي كتبه علي الفور يستحق خوفه الذهاب اوقد  لقد فوجء بسهوله الاستخدام   ,1
لا تعمل البطاريات بنفس جوده ارخص البطاريات في السوق   ,0
يعد راءعا للقراءه اثناء التنقل عندما لا يمكنني حمل الكثير الكتب   ,1
استغرق اعداد الجهاز لملف تعريف ابناءي وقتا اطول قليلا مما كنت اتوقعه لكني احبه  السهل التنقل ولديه الكثير الانشطه المحمله مسبقا   ,1
ماشاء الله ممتازه وانيقه جداوشيك اوي في لبسها ويمكن التحكم في طولها وقفلها حلو وامن جدا     ,1
فقط بطاريات العاديه بسعر لاءق   ,0
سعر راءع   ,0
انا فقط انظر التعليمات اشتري بعض اسلاك الكابلات وتاكد ان لديك انترنت  ,1
صوتها الراءع الراءع جدا خاب املي نوعا ما لانني لم اتمكن اجراء مكالمات ولكن بشكل عام قطعه راءعه الاجهزه  ,0
السلعه كما المواصفات بالاعلان كخامه ممتازه كان السعر مرتفع قليلا والمرجو مراعاه السعر وانصح بها لمن اراد ان يشتريها  ,0
اخر بلدي لمده عامين   ابنتي تحبه  ,1
انا املك جهاز والمحتوي جيد  السهل جدا التنقل  استخدم تطبيق هاتفي للتنقل عبر القاءمه   ,1
في كثير الاحيان سيعود اليكسا ويقول لا افهم ان السءال مزعج للغايه  ,0
انا احب لكني اشعر كان سيحتوي علي كاميرا فيجب ان كاميرا افضل  يعمل الانترنت ولكنني اجد ان الامر يستغرق بعض الوقت للتحميل  لقد قرات كتابا ولكن افضل استخدام ورقتي البيضاء الاصليه يمكن قراءته في اضاءه بما في الخارج  ولكن لما عليه والسعر كان عليه منتج جيد   ,0
حصلت علي الخاص اصلا للكتب الالكترونيه لان النسخ الالكترونيه ارخص بكثير  سهل الاستخدام للغايه خاصه لم تكن صديقا للتكنولوجيا  سعيد جدا لانني حصلت علي   ,1
الاشياء راءعه  اقوم بشراءها طوال الوقت لموظفي بلدي كمكافات او هدايا  فهي موثوقه وداءمه  لا تفرط في الحراره وتمسك بلطف  منتج راءع   ,1
شكل غير في الصوره وخامه سيءه  ,0
حصلت علي صفقه جيده بخصم 50   لن اشتريه بالسعر الكامل الا اشتريت الكثير وتنفيذ الاتمته في منزلك  بعض المهارات مفيده للغايه مثل تكامل الطبق والمقابس الذكيه وما   ,1
سعيد جدا بالتصميم العام والخيارات العديده تمتلكها النار بقدر ما القدره علي تقييم التطبيقات المختلفه  ,1
تقديمها كهدايا في موسم الاعياد ولا يمكن ان اكثر سعاده    سعر راءع حجم مثالي وسهل الاستمتاع لاي شخص في العاءله   ,1
البطاريات لم تدم طويلا   ,0
جيده جداجدا  ,1
بعد ايام فقط لن يتم شحن الجهاز  توصيله كل وفي الرابع كان بنسبه بعد توصيله طوال الليل  كان الاصدار جهاز توقف عن الشحن في الشهر 13 مباشره بعد انتهاء صلاحيه ضمان الشركه المصنعه  قررت الحصول علي واحده اخري لانها صفقه راءعه ولكن للاسف علمت انك لا تحصل حتي علي ما تدفعه مقابل الجهاز اللوحي   ,0
يعمل الجهاز اللوحي فقط عندما يريد  يجب اعاده تشغيله طوال الوقت حتي يعمل بشكل صحيح  لديك اسبوعين فقط مع تطبيق لا يعمل بشكل صحيح  ,0
امل وضع صوره للمنتج الزوايه حتي ميزاتها واضح قبل الشراء  ,1
جيده وذات امكانيات كثيره وتتناسب مع احتياجاتي ولون الجهاز راءع  ,1
عمليه النفخ سريعه ويعتبر منفاخ انيق نوعا ما ورخيص بالنسبه لباقي انواع الاجهزه الاخري والسلعه وصلتني حسب وصف الباءع مع وجود حقيبه لحمل المنفاخ  ,1
الساعه راءعه تاتي في علبه ديزل بيضاء مرتبه ومغلفه داخل تغليف هدايا  ,1
